t (s);T (°C)
2496,539753872;50,0856333069788
2506,539716976;49,9566108644131
2516,539302562;49,8649278777091
2526,538919617;49,8169567617559
2536,539384126;49,7263218771284
2546,538930093;49,6538790796474
2556,539432497;49,5667197758312
2566,539660336;49,4848857058886
2576,539903602;49,4071653470775
2586,539439290;49,3090686185091
2596,539559383;49,2565997097196
2606,539228881;49,1807382696365
2616,539097771;49,122706907795
2626,539644042;49,0262095403827
2636,539066700;48,9321912249148
2646,538914726;48,8697625464325
2656,538910116;48,7881349330583
2666,539429859;48,6985788237177
2676,539355956;48,6217513125652
2686,539374396;48,5409183555403
2696,539830170;48,4520376932837
2706,539031283;48,3719941701103
2716,539660710;48,2998612276176
2726,539689459;48,2259573883481
2736,539280522;48,1442580250107
2746,539894883;48,0824923188065
2756,539114554;48,0012726925453
2766,539088513;47,9344281388958
2776,539468757;47,8428878648288
2786,539688285;47,7769722687384
2796,539899090;47,6956527020428
2806,539742169;47,6311277078894
2816,539081518;47,5445929576438
2826,539207122;47,4686612948576
2836,539735981;47,393175811776
2846,539253097;47,3357311414439
2856,539060457;47,2671334707955
2866,539738053;47,1771209800879
2876,539269894;47,1104634547457
2886,539333964;47,0280078617987
2896,539254262;46,964393915714
2906,539029784;46,8975192335311
2916,539094524;46,8169637545227
2926,539628476;46,7444464391719
2936,539710641;46,6641071575987
2946,538875018;46,6055789238192
2956,539361590;46,5266886359217
2966,539113365;46,4703247978999
2976,539338332;46,4113666567121
2986,539545490;46,3231761803227
2996,539263838;46,2423322062789
3006,539392368;46,2089771023936
3016,539666077;46,1078065338709
3026,539354966;46,0330471668968
3036,539467025;45,9665832676197
3046,539038258;45,8997838138947
3056,539769651;45,8316318862343
3066,539111215;45,7688169502169
3076,539069936;45,6972290648857
3086,539622810;45,624674941491
3096,539376844;45,5659154821637
3106,539303027;45,4686102843215
3116,539040359;45,4364674060251
3126,539378834;45,3622367074772
3136,539772450;45,2931065559933
3146,539788209;45,2334468874735
3156,538901109;45,1392866639488
3166,538941139;45,080587775463
3176,539108300;45,0271666872816
3186,539691587;44,9783157420573
3196,539309007;44,9133552189708
3206,539728546;44,8338967794757
3216,539876209;44,7696849867571
3226,538937998;44,703098284602
3236,539390895;44,647409449271
3246,539232912;44,5875366110442
3256,539821036;44,5241566336059
3266,539357277;44,4512230598066
3276,539921621;44,4017243400243
3286,539443077;44,328365261948
3296,539412634;44,2618854418594
3306,539835291;44,2014656386771
3316,539331054;44,1420553306849
3326,539919909;44,0654453698476
3336,539510865;44,0139332934215
3346,539366915;43,9508591678613
3356,539818054;43,8822315780526
3366,539134290;43,8094809757636
3376,539028613;43,760646640076
3386,539157021;43,7003835945578
3396,539300515;43,6443145723103
3406,539062095;43,5764377884732
3416,539399754;43,5271659574366
3426,539927493;43,4624123902444
3436,539619316;43,4005064119986
3446,539621215;43,3386806410482
3456,539087193;43,2801054053087
3466,539320242;43,2160171165327
3476,539428364;43,1568409009176
3486,539199561;43,0972320494162
3496,539068827;43,0396011463463
3506,539378160;42,9801170615373
3516,539260563;42,9215502160982
3526,539395031;42,868069793241
3536,539857563;42,7982466592865
3546,539469163;42,7431756075031
3556,539671823;42,6881896194234
3566,539054548;42,6332883667916
3576,539268329;42,567335595691
3586,539832168;42,5133886296866
3596,539302070;42,4578318437534
3606,539051028;42,3995389537647
3616,539347039;42,336775390449
3626,539210106;42,2890463053169
3636,539781224;42,2288874601368
3646,539750397;42,1736853569728
3656,539602622;42,1158516259639
3666,539348899;42,0659954090889
3676,539099225;42,0073673925748
3686,539474596;41,9520576305888
3696,539025020;41,8900745147276
3706,539444485;41,8364873733744
3716,539119001;41,7838013484475
3726,539148559;41,7284541593195
3736,539358161;41,6750068638694
3746,539089808;41,6203807945431
3756,539569494;41,5582302888396
3766,538976227;41,506547607169
3776,539744993;41,4469897873142
3786,539452806;41,3957230231947
3796,539062658;41,336599755083
3806,539210545;41,2879692991021
3816,539300471;41,231432156613
3826,539426433;41,176958117842
3836,539213433;41,1269462108584
3846,539714465;41,0679367374563
3856,538943539;41,0213050708973
3866,539035642;40,9660242843057
3876,539487777;40,9211883069778
3886,538901951;40,8638911597654
3896,539275151;40,8111697483042
3906,539635383;40,7629065361731
3916,539010652;40,7090921548229
3926,539650944;40,6564640562945
3936,538962273;40,6053067998102
3946,539034627;40,5562606044653
3956,539643007;40,5006709208562
3966,539730418;40,4529231764459
3976,539463859;40,3942620389632
3986,539417325;40,3463208768637
3996,539491817;40,2941777598517
4006,538913339;40,2394442771027
4016,539243881;40,1939810708674
4026,539947446;40,1438045396421
4036,539151044;40,0932877001518
4046,539312661;40,0368759875904
4056,539825299;39,9959914573673
4066,539848964;39,9476974360402
4076,539202654;39,8984752114033
4086,539438362;39,8477507294018
4096,539317094;39,7946601106815
4106,539103847;39,7738550545961
4116,539150621;39,7271689228769
4126,539705412;39,6782340707113
4136,539246228;39,6292773871782
4146,539055063;39,5663679866885
4156,539946912;39,5328028592044
4166,539980784;39,4844436228531
4176,539754676;39,4373566546209
4186,539379588;39,3875698381348
4196,539017517;39,337604688521
4206,539900457;39,2864307286256
4216,539057424;39,2429210775586
4226,539202402;39,1934106455702
4236,539306397;39,1471254424435
4246,539470718;39,1012237635356
4256,539886977;39,042201930395
4266,539640896;39,0091869535934
4276,539313410;38,9588480176294
4286,538981470;38,9112926840813
4296,539256011;38,8661186943972
4306,539442003;38,8167523451772
4316,539205404;38,7678403184155
4326,539892140;38,7262946118611
4336,539194212;38,68057167509
4346,539367530;38,6333745602788
4356,539330071;38,5969455152014
4366,539864778;38,548708584183
4376,538950647;38,488676945573
4386,539909575;38,4572747649953
4396,539577581;38,4195532802456
4406,539200599;38,3597565778476
4416,538892591;38,3402582930103
4426,539099510;38,2710471016679
4436,539126330;38,2308958426563
4446,539056013;38,1882716688173
4456,539633511;38,1403647581969
4466,539962804;38,0953082837631
4476,539343867;38,054126672538
4486,539590638;38,0155879099554
4496,539443104;37,9614140574768
4506,539239226;37,9267346708684
4516,539727960;37,8838308763205
4526,539310301;37,8392641257579
4536,539328196;37,7940010017304
4546,538992628;37,7513687908436
4556,539248552;37,6980522633809
4566,539225952;37,6648468763137
4576,539114798;37,6343845369145
4586,539203056;37,5771453012654
4596,539771696;37,5373297585729
4606,539293712;37,4968106095284
4616,539632052;37,443855830257
4626,538928716;37,4095165361514
4636,539177651;37,3702403693885
4646,539576842;37,3292478662564
4656,539120281;37,2875623709463
4666,539322920;37,2455720697567
4676,539870743;37,2057303127168
4686,539891737;37,1719032111953
4696,539906873;37,1219398391028
4706,539810131;37,0798247520245
4716,539438490;37,0379488667089
4726,539359922;37,0037655151891
4736,539146411;36,9591355029567
4746,539276932;36,9185012747307
4756,539070473;36,8786012748865
4766,539928995;36,8393326823465
4776,539890506;36,7965548070187
4786,539074984;36,7621597837652
4796,539898381;36,7197136249345
4806,539445714;36,6787194847796
4816,539419945;36,6376516029655
4826,539968054;36,6020631895242
4836,539047050;36,5639418641011
4846,539201885;36,5314398671561
4856,539472553;36,4861038857044
4866,539720041;36,4439440627825
4876,539452338;36,4029951916483
4886,539887414;36,3675163514665
4896,539664271;36,3297364672505
4906,539906879;36,2912630168989
4916,539604236;36,2527284576693
4926,539421319;36,2129857422802
4936,539126118;36,173725384989
4946,539397610;36,1362335339453
4956,539379793;36,093421416307
4966,538990654;36,0556304082087
4976,539014170;36,0221445814314
4986,539374331;35,9860518446032
4996,539050134;35,948275724409
5006,538926558;35,9066240544785
5016,539740582;35,8665927207277
5026,539039222;35,833997468706
5036,538929442;35,7955315332211
5046,539014237;35,760819034037
5056,538938598;35,7225993033536
5066,539303509;35,6874522782068
5076,539020969;35,6492002102605
5086,539187958;35,6154252468874
5096,539012472;35,5744098238482
5106,539031497;35,5367453000363
5116,539908015;35,5065975566745
5126,539269042;35,4698954319163
5136,539408543;35,4303755353347
5146,539744516;35,3974143217337
5156,539121964;35,3642398687726
5166,539476857;35,3275820693349
5176,539386202;35,2860004597123
5186,539620981;35,2500247235118
5196,539934190;35,2094706676211
5206,539355828;35,1807435719367
5216,539134877;35,1439273442239
5226,539933320;35,1141852006463
5236,539549172;35,0760019067164
5246,539737408;35,0402083119765
5256,539062035;35,0057041791624
5266,539574024;34,9730603529808
5276,539090391;34,9379258525163
5286,539227112;34,9157397256607
5296,539391187;34,8709779820991
5306,539929604;34,8464536621644
5316,539554369;34,8024239300718
5326,539609464;34,7690345065827
5336,539137890;34,7334458117272
5346,539098633;34,6947252297263
5356,539736683;34,6636689417994
5366,539691049;34,6343381310743
5376,539354719;34,6001723656424
5386,539867677;34,5650386916154
5396,539249937;34,547268507745
5406,539321475;34,4996042023375
5416,539693289;34,4685850163328
5426,538937388;34,4356469969891
5436,539063748;34,39709992576
5446,539706367;34,3650084756
5456,539088255;34,331561596527
5466,539831385;34,302469764965
5476,539467773;34,272119012714
5486,539205403;34,233254688261
5496,539628267;34,2056141335297
5506,539228372;34,171024653522
5516,539223704;34,1418606834943
5526,539866255;34,1100561516759
5536,539893033;34,0733049244523
5546,539042035;34,0457686437662
5556,539572238;34,0138489264115
5566,539848651;33,9815787020078
5576,539342275;33,9516859381087
5586,539049098;33,9197693400022
5596,539428112;33,888475662793
5606,539202324;33,8541987915228
5616,539062723;33,8284801742413
5626,539314305;33,7961870855891
5636,539944065;33,7648848545883
5646,539957009;33,7352762144005
5656,539051136;33,701955328799
5666,539847419;33,6693659734986
5676,539054884;33,6433580794725
5686,539683502;33,6086658919988
5696,539251291;33,5826380619209
5706,539072235;33,5516339878019
5716,539724329;33,5234727779912
5726,539205584;33,491532701437
5736,539442983;33,4602944437563
5746,539888526;33,4320594458529
5756,539913217;33,4031703904755
5766,539217055;33,3739498865493
5776,538966027;33,3396728336537
5786,539421129;33,3100215500544
5796,538926372;33,2811018659532
5806,539118739;33,255164980984
5816,539337234;33,2235651920486
5826,539245857;33,1963199815331
5836,539355601;33,1713817519208
5846,539947462;33,1385101197413
5856,539217452;33,1097095820747
5866,539285551;33,0838774124899
5876,538930767;33,0492209884615
5886,539508087;33,0244903811363
5896,539324523;32,9932092061559
5906,539758061;32,9644993112598
5916,539304712;32,9355538342598
5926,539523460;32,9029960519642
5936,539425311;32,8827890768607
5946,539732259;32,8505827431195
5956,539039312;32,8227494675313
5966,539640450;32,7940201114253
5976,539051691;32,7674562201338
5986,539140018;32,7377014782431
5996,539399433;32,7285092662507
6006,539405939;32,6806578768533
6016,539901527;32,6524339809217
6026,539621207;32,6244791086269
6036,539046972;32,5963061549701
6046,539256812;32,570923507873
6056,539326733;32,5421078068103
6066,539802729;32,5155157025803
6076,539421809;32,4874504997559
6086,539663960;32,4626540931609
6096,539854184;32,4302004464926
6106,538998490;32,4047876696856
6116,539010860;32,3764664524417
6126,539443296;32,3503461868229
6136,539757802;32,3249184636659
6146,539248381;32,2981067890957
6156,539402021;32,2667179253548
6166,539304727;32,244272611355
6176,539734493;32,2167621111284
6186,539430326;32,1919921953434
6196,539389218;32,1673501611798
6206,539046171;32,139078648422
6216,539292179;32,1138212743517
6226,539921241;32,0798064864218
6236,539221370;32,0544514955836
6246,539423547;32,0302750110402
6256,539605778;32,0034313636683
6266,539924061;31,9753155706959
6276,539342403;31,9486379969397
6286,539346791;31,9243333496184
6296,539080027;31,8974316778894
6306,539197653;31,8765241487951
6316,539097736;31,8502384352769
6326,538985286;31,8259851546737
6336,539245311;31,7978900746253
6346,539473822;31,7716149355348
6356,539226834;31,7469376117069
6366,539756348;31,7190831024344
6376,539669381;31,6965731159872
6386,539051943;31,6716566090332
6396,539278035;31,6474033764759
6406,539664670;31,6220531906475
6416,539264862;31,6018029157348
6426,539272613;31,5713499325357
6436,539098935;31,5508898569075
6446,539672831;31,5251631246006
6456,539284319;31,4992958923203
6466,539884395;31,4761854094539
6476,539946076;31,4498592324406
6486,539742369;31,4255247830547
6496,539440280;31,4000064069362
6506,539412814;31,3743717900036
6516,539350980;31,352299738392
6526,539328786;31,3288792055321
6536,539153238;31,3004636858606
6546,539273342;31,2808336416381
6556,539045107;31,2555129652833
6566,539401535;31,2308479197181
6576,539916636;31,2084411561858
6586,539650420;31,1800373101414
6596,539332889;31,160862717966
6606,539521047;31,1339712068385
6616,539339905;31,1113252502452
6626,539875462;31,090016819632
6636,539298734;31,0653509370014
6646,538933720;31,0403165566719
6656,539646419;31,016007825395
6666,539159852;30,9875796814337
6676,539873007;30,9723447320094
6686,539007909;30,9478548537606
6696,539104546;30,9228727519101
6706,539233929;30,9025650693052
6716,539725061;30,8792664037793
6726,539634952;30,8516103058146
6736,539920602;30,8352620881105
6746,539113024;30,8133072748768
6756,539224210;30,7889728009311
6766,539484170;30,7643558709987
6776,539445910;30,7398760877805
6786,539811430;30,7150085847207
6796,539746741;30,6944349383227
6806,539419844;30,6737070309213
6816,539022743;30,6511869845591
6826,539880434;30,6275192217578
6836,539123938;30,6062405708915
6846,539408242;30,5814234295841
6856,539038361;30,5560707020572
6866,539911287;30,5422905063516
6876,539915036;30,5181005990465
6886,539003612;30,4947888598464
6896,539841003;30,4727600052263
6906,539239231;30,4452724147771
6916,539266286;30,4304593960476
6926,539804173;30,4095013673139
6936,539039907;30,3880978033412
6946,539949471;30,3675667327316
6956,539596888;30,3447359733294
6966,539444151;30,3200166766141
6976,539063266;30,3001491557483
6986,539922225;30,2809691636223
6996,539809047;30,2577302706617
7006,539950726;30,2379343457006
7016,539864269;30,2160243906063
7026,538986681;30,1874175099896
7036,539965947;30,175840717849
7046,539758091;30,1316000952309
7056,539751105;30,1115932334818
7066,539914993;30,0926717787942
7076,539017764;30,091225294763
7086,539045409;30,0600375572871
7096,539428933;30,0483298077699
7106,539694342;30,025877725055
7116,539147642;30,0038783250239
7126,539610824;29,9840167167575
7136,539551900;29,9616041830201
7146,539133871;29,9339452888626
7156,539906729;29,9240185649911
7166,539136494;29,901700523594
7176,539301151;29,8846358177387
7186,539364710;29,8637555841494
7196,539540170;29,8441834089934
7206,539805535;29,8100854051581
7216,539903807;29,8016671173783
7226,539078993;29,7833683498175
7236,539123084;29,7633693070563
7246,539615083;29,743837286601
7256,539271001;29,7247201724421
7266,539139833;29,6958774586969
7276,539008582;29,6845936846129
7286,539124247;29,6604974785985
7296,539276832;29,6430883047196
7306,539036341;29,6226755884752
7316,539801766;29,6044944404726
7326,539881121;29,5843847725318
7336,539210406;29,5660823308481
7346,539082615;29,5473335781606
7356,539841747;29,5276735892189
7366,539080820;29,5080049847033
7376,539891813;29,4831400761036
7386,538952751;29,4482369767128
7396,539338614;29,4463775828507
7406,539629413;29,4272761261033
7416,539718151;29,4061086807578
7426,539640827;29,3850466018363
7436,539269444;29,3673329522246
7446,539469998;29,3277476341221
7456,539769492;29,3236195089027
7466,539729932;29,3069497009561
7476,539613315;29,2869513351598
7486,539917641;29,2659538761565
7496,539454918;29,2517549756864
7506,539731136;29,2145267369875
7516,539595305;29,2176228289812
7526,539810421;29,1945977845475
7536,539357491;29,176721518564
7546,539653507;29,1621350523694
7556,539135481;29,1426544071115
7566,539547400;29,1056908184792
7576,539914274;29,107948684663
7586,539446108;29,0872350569121
7596,539296896;29,0720642136704
7606,539880634;29,0532093572103
7616,539231339;29,0366150252888
7626,539901992;29,0022161232849
7636,539825609;28,999348514037
7646,539852185;28,9785766272106
7656,539526724;28,9549398422605
7666,539730220;28,9378856522707
7676,539234683;28,9220735297982
7686,539400104;28,8855367659489
7696,539708488;28,8882025213174
7706,539986835;28,8695343615525
7716,539956150;28,8533344369513
7726,538939438;28,8338484010056
7736,538987683;28,8201035295307
7746,539661891;28,7832476821418
7756,539269074;28,7948506559318
7766,539310222;28,7633830700443
7776,539677337;28,7451765211848
7786,539073427;28,7292200898826
7796,539839478;28,7126555026494
7806,539303509;28,6777172025299
7816,539299506;28,6813822497477
7826,539207476;28,6591193785643
7836,539694414;28,6419663601966
7846,538969333;28,6258008199497
7856,539119220;28,6078621151647
7866,539288079;28,5736130492094
7876,538994917;28,5735965884263
7886,539467723;28,5522272634166
7896,539214510;28,5385460315439
7906,539755267;28,5222433856375
7916,539138009;28,5067539809559
7926,538882724;28,4727752929297
7936,539213413;28,4705104556166
7946,539699077;28,4693860086696
7956,539343726;28,4397821071703
7966,539620349;28,4235531904514
7976,539868951;28,4038476561973
7986,539045539;28,3735514450588
7996,539106101;28,3711381838921
8006,538939645;28,3538899506649
8016,539024167;28,3366234889266
8026,539114670;28,3170043054027
8036,539924149;28,3019639371891
8046,539649617;28,2804849063204
8056,539144069;28,2693799090208
8066,539682495;28,2569716977903
8076,539095912;28,2409521860349
8086,539007309;28,222565001981
8096,539140687;28,2079631106818
8106,539318048;28,1837438231013
8116,539109396;28,1729845850487
8126,538971728;28,1592008769387
8136,539330040;28,144224225522
8146,539718337;28,1258770672176
8156,539203626;28,111108789873
8166,539452895;28,089523440914
8176,539390152;28,0802149858416
8186,539613392;28,0604105451056
8196,539238623;28,0500666613651
8206,539369837;28,0325877485543
8216,539228040;28,0170142504172
8226,539268228;27,9914495508094
8236,539536402;27,9817981830474
8246,539216567;27,9690480806814
8256,539922713;27,9542957750865
8266,539939852;27,934179872826
8276,539130985;27,9224610261879
8286,539474098;27,9039057457508
8296,539780200;27,8841886526898
8306,539724294;27,8850479761343
8316,539013381;27,8633190680177
8326,539456450;27,8416781648132
8336,539378512;27,8320186797578
8346,539002905;27,8191564520144
8356,539132743;27,8046315275017
8366,538994680;27,7874669206049
8376,539177711;27,7696497564042
8386,539403835;27,7523988147132
8396,539564052;27,7366401837803
8406,539042365;27,7178710602294
8416,539324760;27,7058268550894
8426,539872240;27,6943406834538
8436,539896809;27,6782735200891
8446,539154468;27,6700688315759
8456,539226202;27,6511497941855
8466,539417016;27,6329228545196
8476,539875907;27,6196463563243
8486,539864879;27,6076243158715
8496,539250931;27,5900643762345
8506,538958055;27,5748126070044
8516,539282248;27,5593817196761
8526,539093515;27,5390226675286
8536,539422849;27,5309858417875
8546,539811251;27,5171852598617
8556,539382727;27,5032816943756
8566,539375266;27,4881064587318
8576,539016873;27,4717372301687
8586,539827533;27,4539938135391
8596,539221268;27,4441707148409
8606,539234058;27,4273984125296
8616,539199909;27,4145524631682
8626,539835814;27,4017754758107
8636,539324785;27,3856721730873
8646,539084810;27,3693370638389
8656,539680885;27,3553997494831
8666,539674019;27,3424238308191
8676,539777205;27,3227559889355
8686,539653445;27,3064425037484
8696,539258738;27,2967049706645
8706,539323078;27,2818914070383
8716,539924464;27,2711429504631
8726,539235908;27,2550244970849
8736,539138394;27,2397482716008
8746,539370925;27,2263819887871
8756,539392503;27,215163341685
8766,539189127;27,1993029526372
8776,539324792;27,1867531022903
8786,539271502;27,1807424093697
8796,539792250;27,1569494971511
8806,539610045;27,1458511018467
8816,539621878;27,1297653555031
8826,539050756;27,1132716202693
8836,539037669;27,1017867262759
8846,539278617;27,0934296643265
8856,539185606;27,0741745353455
8866,539197631;27,058116804216
8876,539124693;27,0551132928887
8886,539765784;27,0288822775792
8896,539362919;27,015460441893
8906,539211085;27,0036500148242
8916,539919278;26,9901812115221
8926,539951509;26,9761519747775
8936,539000779;26,9592568966547
8946,539019074;26,948034546804
8956,539011400;26,9335249874242
8966,539397753;26,9174101991456
8976,539444138;26,9027342789106
8986,539398553;26,8916246855904
8996,538941999;26,8754222989009
9006,539221468;26,8660235527288
9016,539645963;26,8514362489429
9026,539009494;26,8398399837092
9036,539882039;26,8231366789838
9046,539944616;26,8093273315407
9056,539939219;26,7946800708781
9066,539440851;26,7847469751381
9076,539425503;26,7668313392689
9086,539864176;26,7562485812769
9096,539897876;26,742207994015
9106,539728600;26,7276586695982
9116,538996351;26,7144680392723
9126,539500114;26,7034770797616
9136,539695902;26,6874251582533
9146,539691712;26,6773716077466
9156,539082548;26,6674961039138
9166,539728395;26,6527986319135
9176,539749267;26,6416560071999
9186,539724158;26,6293297670088
9196,539350072;26,6152353061797
9206,539961997;26,6030029986162
9216,539023952;26,5916990170837
9226,539103918;26,5787962782569
9236,539726898;26,5646322473206
9246,539127904;26,5537580162884
9256,539308922;26,5401902110953
9266,539091959;26,5254465574492
9276,538956012;26,5136546019706
9286,539147080;26,5019307904901
9296,539653160;26,4893221540623
9306,539072264;26,4778724063788
9316,539911373;26,4635681599481
9326,539904503;26,4490667670224
9336,539149654;26,438248383491
9346,539931807;26,4262197856727
9356,539357985;26,4133630838342
9366,539339172;26,4039493991676
9376,539897368;26,3871481634887
9386,539112588;26,3784014331636
9396,539183815;26,3663113692626
9406,539576052;26,3552156796342
9416,539698303;26,3400280619538
9426,539088573;26,3288648051853
9436,539350847;26,3161999846788
9446,539756133;26,303632710296
9456,539548435;26,2952247970966
9466,539877744;26,2794009024443
9476,539920066;26,2702444674713
9486,539012407;26,2587416089409
9496,539492748;26,2432580103051
9506,539909100;26,2343737112701
9516,539726466;26,2192163681666
9526,539011847;26,2092510574515
9536,539003233;26,1991901857486
9546,539456624;26,1850289351984
9556,539346030;26,1731494103311
9566,539105446;26,1650477015357
